1.157404041290283203e+01	1.187309932708740234e+01	3.492378234863281250e+00	4.698861598968505859e+00	4.546057224273681641e+00	3.478086709976196289e+00	9.837765693664550781e+00	5.810051441192626953e+00	2.701859951019287109e+00	2.322899103164672852e+00
-7.569693326950073242e-01	9.177329063415527344e+00	7.983182430267333984e+00	5.168788433074951172e+00	6.400285720825195312e+00	3.246805667877197266e+00	6.121174335479736328e+00	1.415817856788635254e+00	3.134580850601196289e+00	1.667414605617523193e-01
1.198385334014892578e+01	1.301589298248291016e+01	2.503362894058227539e+00	4.229493618011474609e+00	4.607136249542236328e+00	3.571964263916015625e+00	1.012043952941894531e+01	5.516703605651855469e+00	2.517890691757202148e+00	1.994304299354553223e+00
-1.986959934234619141e+00	9.543289184570312500e+00	7.418485164642333984e+00	3.953829050064086914e+00	7.304545402526855469e+00	4.018917560577392578e+00	8.203133583068847656e+00	3.176488637924194336e+00	4.551800727844238281e+00	4.336664199829101562e+00
-1.009451389312744141e+00	9.159238815307617188e+00	8.191571235656738281e+00	5.492270469665527344e+00	6.965632915496826172e+00	3.659535646438598633e+00	6.221299171447753906e+00	1.785897612571716309e+00	2.751461267471313477e+00	-5.316441059112548828e-01
1.240418624877929688e+01	1.073810768127441406e+01	6.510246276855468750e+00	6.124958992004394531e+00	5.537401676177978516e+00	2.570088624954223633e+00	9.580857276916503906e+00	5.525562286376953125e+00	3.680526018142700195e+00	4.508949756622314453e+00
1.137913608551025391e+01	7.655740261077880859e+00	5.693789482116699219e+00	5.161625385284423828e+00	3.577347517013549805e+00	2.894756078720092773e+00	8.140281677246093750e+00	6.296118736267089844e+00	3.913583517074584961e+00	3.531138420104980469e+00
9.781714439392089844e+00	5.366678237915039062e+00	6.861232280731201172e+00	5.278692245483398438e+00	3.396013021469116211e+00	3.465493202209472656e+00	8.109357833862304688e+00	6.169243335723876953e+00	3.947572231292724609e+00	3.702623367309570312e+00
-2.741763830184936523e+00	9.050832748413085938e+00	8.381046295166015625e+00	5.103569507598876953e+00	7.268703460693359375e+00	3.705535411834716797e+00	7.154953956604003906e+00	2.324825286865234375e+00	3.288136959075927734e+00	1.849160671234130859e+00
-7.619066238403320312e-01	8.727749824523925781e+00	7.343959331512451172e+00	4.063311576843261719e+00	6.961070537567138672e+00	3.851132869720458984e+00	8.294299125671386719e+00	3.601071834564208984e+00	4.084454059600830078e+00	4.066189765930175781e+00
1.187432289123535156e+01	8.568256378173828125e+00	5.144518375396728516e+00	5.309839725494384766e+00	3.629497289657592773e+00	2.872586488723754883e+00	8.433333396911621094e+00	5.640426635742187500e+00	3.920264005661010742e+00	3.595853567123413086e+00
1.076245307922363281e+01	8.651916503906250000e+00	5.885310649871826172e+00	6.381294250488281250e+00	4.975300788879394531e+00	2.966402769088745117e+00	8.429965972900390625e+00	5.019283294677734375e+00	3.297002077102661133e+00	3.674910306930541992e+00
1.199690818786621094e+01	9.330565452575683594e+00	6.003296852111816406e+00	6.191558837890625000e+00	4.849210262298583984e+00	2.668950319290161133e+00	8.748774528503417969e+00	5.201775074005126953e+00	3.655495166778564453e+00	4.187259674072265625e+00
1.228822422027587891e+01	1.264918899536132812e+01	2.265731096267700195e+00	4.271131038665771484e+00	4.328438758850097656e+00	3.536550045013427734e+00	1.033216190338134766e+01	5.085682868957519531e+00	2.663037061691284180e+00	2.548692703247070312e+00
-1.762327194213867188e+00	9.743216514587402344e+00	7.561825275421142578e+00	3.731474637985229492e+00	7.229803085327148438e+00	3.981800556182861328e+00	7.844319343566894531e+00	2.812950611114501953e+00	4.551617145538330078e+00	3.610161781311035156e+00
1.196261787414550781e+01	1.163148498535156250e+01	6.570075511932373047e+00	5.892371654510498047e+00	5.893980026245117188e+00	2.744417667388916016e+00	9.977969169616699219e+00	5.764674186706542969e+00	3.551590919494628906e+00	4.395680904388427734e+00
1.180482864379882812e+01	1.251085472106933594e+01	3.023313045501708984e+00	4.440955638885498047e+00	4.384367465972900391e+00	3.730744838714599609e+00	1.064241313934326172e+01	5.451791763305664062e+00	2.502799510955810547e+00	2.577435255050659180e+00
1.170038700103759766e+01	1.244859981536865234e+01	3.318527698516845703e+00	4.604894638061523438e+00	4.577802181243896484e+00	3.491748094558715820e+00	1.004307556152343750e+01	5.739109516143798828e+00	2.531614542007446289e+00	2.189014434814453125e+00
1.231428432464599609e+01	1.200251865386962891e+01	6.541081428527832031e+00	6.252621650695800781e+00	6.194022655487060547e+00	2.339370250701904297e+00	9.869060516357421875e+00	5.553032875061035156e+00	3.406909942626953125e+00	4.545980453491210938e+00
2.826942682266235352e+00	5.829669475555419922e+00	8.190591812133789062e+00	6.315654277801513672e+00	5.331074237823486328e+00	3.994141578674316406e+00	7.408264636993408203e+00	3.743609905242919922e+00	3.081271409988403320e+00	1.378943085670471191e+00
5.758681297302246094e+00	4.442818164825439453e+00	7.855820655822753906e+00	6.489561080932617188e+00	3.983300685882568359e+00	4.015439033508300781e+00	8.357259750366210938e+00	4.626439094543457031e+00	3.552940368652343750e+00	3.162871360778808594e+00
7.387401580810546875e+00	4.580539226531982422e+00	7.478953361511230469e+00	5.985319137573242188e+00	3.660719633102416992e+00	3.920747518539428711e+00	8.602962493896484375e+00	4.948688030242919922e+00	3.662457942962646484e+00	3.411798477172851562e+00
1.222755622863769531e+01	1.065529060363769531e+01	6.271990776062011719e+00	6.399775505065917969e+00	5.766929626464843750e+00	2.820247411727905273e+00	9.634463310241699219e+00	5.160676956176757812e+00	3.466318845748901367e+00	4.313146591186523438e+00
1.056379699707031250e+01	8.517086029052734375e+00	6.417185783386230469e+00	6.584673881530761719e+00	5.237289428710937500e+00	2.921857357025146484e+00	8.482047080993652344e+00	5.055992603302001953e+00	3.319946765899658203e+00	3.869610071182250977e+00
1.214628791809082031e+01	1.061623382568359375e+01	5.411253452301025391e+00	5.968141078948974609e+00	5.152186870574951172e+00	2.759090185165405273e+00	9.231423377990722656e+00	5.276113986968994141e+00	3.373770713806152344e+00	3.876835823059082031e+00
1.208070182800292969e+01	1.177900123596191406e+01	5.958114147186279297e+00	5.999167442321777344e+00	5.860725879669189453e+00	2.618913412094116211e+00	9.758200645446777344e+00	5.532019615173339844e+00	3.292237281799316406e+00	4.111476421356201172e+00
-2.421334266662597656e+00	9.308204650878906250e+00	7.805625438690185547e+00	4.121138095855712891e+00	7.355094909667968750e+00	3.971946001052856445e+00	8.179782867431640625e+00	3.089722633361816406e+00	4.405052185058593750e+00	4.350162982940673828e+00
5.404073715209960938e+00	4.935170173645019531e+00	7.839282512664794922e+00	6.270024776458740234e+00	4.310554504394531250e+00	4.029546737670898438e+00	8.193462371826171875e+00	4.553013801574707031e+00	3.412941932678222656e+00	2.815056800842285156e+00
1.044734477996826172e+01	6.039796352386474609e+00	6.502328872680664062e+00	4.989572048187255859e+00	2.981930732727050781e+00	3.465991258621215820e+00	9.019735336303710938e+00	5.948779106140136719e+00	4.136027336120605469e+00	3.746143579483032227e+00
1.192449855804443359e+01	1.121180057525634766e+01	6.546201705932617188e+00	6.395215034484863281e+00	6.342325210571289062e+00	2.878226518630981445e+00	1.036856174468994141e+01	5.584018230438232422e+00	3.241575479507446289e+00	4.112270832061767578e+00
2.951144218444824219e+00	5.271861076354980469e+00	8.195475578308105469e+00	6.637436866760253906e+00	5.309854507446289062e+00	4.282528400421142578e+00	7.140184879302978516e+00	4.280076503753662109e+00	3.158870458602905273e+00	1.849581360816955566e+00
6.310485363006591797e+00	4.925882816314697266e+00	7.640803813934326172e+00	6.237737655639648438e+00	4.039595603942871094e+00	3.964327096939086914e+00	8.419497489929199219e+00	4.675960063934326172e+00	3.487918138504028320e+00	3.023852586746215820e+00
7.720805644989013672e+00	4.845742702484130859e+00	7.329715728759765625e+00	5.819836616516113281e+00	3.570605039596557617e+00	3.909074783325195312e+00	8.738202095031738281e+00	5.008283615112304688e+00	3.664852857589721680e+00	3.394744396209716797e+00
-1.127689361572265625e+00	8.110879898071289062e+00	7.731803894042968750e+00	5.313862323760986328e+00	6.600876331329345703e+00	3.697408914566040039e+00	7.806756019592285156e+00	3.086567401885986328e+00	3.678321838378906250e+00	3.622685909271240234e+00
8.255506515502929688e+00	4.770431995391845703e+00	7.244984626770019531e+00	5.761256217956542969e+00	3.421292066574096680e+00	3.842304706573486328e+00	8.709645271301269531e+00	5.202785015106201172e+00	3.768203258514404297e+00	3.626808404922485352e+00
2.634598016738891602e+00	5.589323997497558594e+00	8.228934288024902344e+00	6.607951641082763672e+00	5.237998962402343750e+00	4.047421932220458984e+00	7.485053539276123047e+00	3.832818984985351562e+00	3.144092559814453125e+00	1.561689138412475586e+00
1.064320945739746094e+01	1.039355373382568359e+01	6.923104286193847656e+00	6.686742782592773438e+00	6.405750751495361328e+00	2.920730829238891602e+00	9.599682807922363281e+00	5.299800395965576172e+00	3.032477617263793945e+00	3.991279840469360352e+00
3.134829044342041016e+00	5.322732448577880859e+00	8.119523048400878906e+00	6.539040565490722656e+00	5.353064060211181641e+00	4.270788669586181641e+00	7.127921581268310547e+00	4.323900699615478516e+00	3.145739555358886719e+00	1.912237644195556641e+00
1.185255336761474609e+01	1.292028713226318359e+01	2.776446819305419922e+00	4.359400749206542969e+00	4.586854934692382812e+00	3.509359359741210938e+00	1.012027549743652344e+01	5.652105331420898438e+00	2.458195924758911133e+00	2.002096176147460938e+00
1.111150169372558594e+01	7.011713027954101562e+00	6.401844501495361328e+00	5.048614978790283203e+00	3.207748413085937500e+00	2.903474807739257812e+00	8.275156021118164062e+00	6.324223995208740234e+00	4.521368026733398438e+00	3.802171707153320312e+00
6.048515796661376953e+00	4.600969791412353516e+00	7.876407623291015625e+00	6.279453277587890625e+00	4.608183860778808594e+00	4.286111831665039062e+00	7.418057918548583984e+00	5.131336212158203125e+00	3.225475549697875977e+00	2.925154209136962891e+00
1.111312866210937500e+01	6.407458782196044922e+00	6.251954078674316406e+00	4.878279685974121094e+00	2.850188493728637695e+00	3.246037960052490234e+00	8.792205810546875000e+00	6.132632732391357422e+00	4.274962425231933594e+00	3.841953277587890625e+00
6.278606414794921875e+00	4.144615650177001953e+00	7.945743560791015625e+00	6.514621257781982422e+00	4.575213432312011719e+00	4.363283634185791016e+00	7.269936084747314453e+00	5.335552215576171875e+00	3.233045816421508789e+00	3.338623046875000000e+00
3.440251111984252930e+00	5.307733058929443359e+00	8.154724121093750000e+00	6.578022956848144531e+00	5.055170536041259766e+00	4.092993259429931641e+00	7.525915145874023438e+00	4.095572948455810547e+00	3.195281982421875000e+00	1.823469042778015137e+00
1.140403938293457031e+01	1.051911067962646484e+01	4.711350440979003906e+00	5.247442245483398438e+00	4.630244731903076172e+00	3.262659072875976562e+00	9.610791206359863281e+00	5.612240314483642578e+00	3.095386028289794922e+00	3.094325065612792969e+00
3.744056940078735352e+00	5.215154170989990234e+00	8.111447334289550781e+00	6.572214126586914062e+00	5.262711048126220703e+00	4.292365550994873047e+00	7.114958763122558594e+00	4.449460029602050781e+00	3.078231573104858398e+00	1.930348515510559082e+00
1.188682556152343750e+01	1.246188545227050781e+01	2.978864431381225586e+00	4.542250633239746094e+00	4.559139251708984375e+00	3.428675413131713867e+00	9.861356735229492188e+00	5.628638267517089844e+00	2.595649480819702148e+00	2.193439006805419922e+00
1.162002468109130859e+01	9.488347053527832031e+00	5.728366374969482422e+00	5.733279705047607422e+00	4.631988525390625000e+00	2.836220026016235352e+00	8.989553451538085938e+00	5.615329742431640625e+00	3.591685771942138672e+00	3.750833034515380859e+00
1.204291915893554688e+01	1.086215114593505859e+01	6.566631317138671875e+00	6.089853286743164062e+00	5.904107093811035156e+00	2.947756767272949219e+00	1.030240345001220703e+01	5.745948791503906250e+00	3.479685544967651367e+00	4.177525520324707031e+00
1.132349967956542969e+01	1.002783870697021484e+01	6.338013648986816406e+00	6.428642272949218750e+00	5.681355476379394531e+00	2.784064531326293945e+00	9.223374366760253906e+00	5.300624370574951172e+00	3.268891096115112305e+00	3.988890409469604492e+00
-8.831056356430053711e-01	9.518735885620117188e+00	7.641986370086669922e+00	3.324549913406372070e+00	7.174868583679199219e+00	3.776615142822265625e+00	7.477955341339111328e+00	2.759598255157470703e+00	3.906531333923339844e+00	2.168463468551635742e+00
1.100191211700439453e+01	8.949464797973632812e+00	6.561206340789794922e+00	6.786157131195068359e+00	5.518626213073730469e+00	2.652095079421997070e+00	8.432841300964355469e+00	5.022761344909667969e+00	3.367684841156005859e+00	4.142164707183837891e+00
1.189548397064208984e+01	1.232598209381103516e+01	6.414119243621826172e+00	6.222564697265625000e+00	6.451187610626220703e+00	2.452854156494140625e+00	1.004609489440917969e+01	5.621615409851074219e+00	3.167418003082275391e+00	4.268147945404052734e+00
-1.147764325141906738e+00	8.474370956420898438e+00	7.427529335021972656e+00	4.704821586608886719e+00	6.870546817779541016e+00	3.901551008224487305e+00	8.245271682739257812e+00	3.456459283828735352e+00	4.112747669219970703e+00	4.441195487976074219e+00
1.111134910583496094e+01	1.107564449310302734e+01	6.899781227111816406e+00	6.628312587738037109e+00	6.526942729949951172e+00	2.774296522140502930e+00	9.709691047668457031e+00	5.291890144348144531e+00	3.150326251983642578e+00	4.252366542816162109e+00
-7.443951964378356934e-01	9.274863243103027344e+00	7.596109390258789062e+00	5.290414333343505859e+00	6.538414001464843750e+00	3.581916093826293945e+00	6.566930294036865234e+00	1.762514591217041016e+00	3.075317621231079102e+00	8.380345702171325684e-01
1.116144275665283203e+01	7.348156452178955078e+00	5.822780609130859375e+00	5.083207130432128906e+00	3.329112052917480469e+00	2.993496656417846680e+00	8.309774398803710938e+00	6.160548686981201172e+00	4.127051830291748047e+00	3.553691864013671875e+00
1.099844646453857422e+01	9.140166282653808594e+00	5.322842597961425781e+00	5.690929889678955078e+00	4.551796913146972656e+00	3.155246496200561523e+00	8.950334548950195312e+00	5.416388511657714844e+00	3.308715105056762695e+00	3.355057716369628906e+00
4.181217551231384277e-01	7.328629493713378906e+00	8.424519538879394531e+00	5.402059078216552734e+00	6.252303600311279297e+00	3.723037242889404297e+00	6.688888072967529297e+00	2.605625629425048828e+00	2.919977426528930664e+00	6.372008323669433594e-01
1.211846256256103516e+01	1.220776748657226562e+01	6.431580543518066406e+00	6.109142303466796875e+00	6.249779224395751953e+00	2.602193355560302734e+00	1.000252628326416016e+01	5.526131629943847656e+00	3.367125272750854492e+00	4.407567501068115234e+00
1.233405017852783203e+01	1.295982265472412109e+01	2.257143259048461914e+00	4.302810668945312500e+00	4.555420398712158203e+00	3.427247524261474609e+00	9.944070816040039062e+00	5.251784324645996094e+00	2.577951669692993164e+00	2.297657966613769531e+00
2.211228847503662109e+00	6.067061424255371094e+00	8.294157981872558594e+00	6.221774578094482422e+00	5.568478107452392578e+00	3.987979412078857422e+00	7.274272441864013672e+00	3.497618675231933594e+00	2.987671852111816406e+00	1.105530619621276855e+00
-6.385793685913085938e-01	9.352028846740722656e+00	7.694166183471679688e+00	5.363054275512695312e+00	6.570948123931884766e+00	3.473508358001708984e+00	6.224108695983886719e+00	1.330579161643981934e+00	2.795758247375488281e+00	1.054168492555618286e-01
1.220508861541748047e+01	1.160001182556152344e+01	3.022522926330566406e+00	4.833449840545654297e+00	4.152991294860839844e+00	3.146919965744018555e+00	9.233376502990722656e+00	5.274388313293457031e+00	2.841694831848144531e+00	2.582879066467285156e+00
2.452434778213500977e+00	5.858002185821533203e+00	8.030348777770996094e+00	6.483980655670166016e+00	5.569131851196289062e+00	4.171558856964111328e+00	6.938977718353271484e+00	3.985288619995117188e+00	3.080195665359497070e+00	1.316107034683227539e+00
-2.578090906143188477e+00	9.680742263793945312e+00	7.871741294860839844e+00	3.878087997436523438e+00	7.378489971160888672e+00	3.776732206344604492e+00	7.873389720916748047e+00	2.875265598297119141e+00	4.205090045928955078e+00	3.540584802627563477e+00
-2.255493640899658203e+00	9.021849632263183594e+00	7.555259704589843750e+00	4.604009151458740234e+00	7.243207454681396484e+00	4.024257659912109375e+00	8.414226531982421875e+00	3.357313156127929688e+00	4.430510044097900391e+00	4.952672004699707031e+00
8.807256698608398438e+00	5.090614318847656250e+00	7.009574890136718750e+00	5.514324188232421875e+00	3.209861040115356445e+00	3.788395643234252930e+00	8.939238548278808594e+00	5.324029445648193359e+00	3.859215259552001953e+00	3.638519763946533203e+00
1.197875785827636719e+01	1.234121513366699219e+01	6.479069709777832031e+00	6.211812496185302734e+00	6.467804908752441406e+00	2.443757295608520508e+00	1.014475917816162109e+01	5.671396255493164062e+00	3.206156015396118164e+00	4.319457530975341797e+00
6.649944186210632324e-01	7.534140110015869141e+00	8.071618080139160156e+00	5.847959518432617188e+00	6.069334506988525391e+00	3.779618501663208008e+00	6.537292957305908203e+00	2.563006639480590820e+00	2.917835712432861328e+00	5.820519328117370605e-01
5.415575981140136719e+00	4.460853576660156250e+00	7.913562297821044922e+00	6.643374919891357422e+00	4.042474269866943359e+00	4.027244567871093750e+00	8.262518882751464844e+00	4.518524169921875000e+00	3.506401777267456055e+00	2.927621126174926758e+00
-1.117134332656860352e+00	9.438892364501953125e+00	7.533712863922119141e+00	3.272549629211425781e+00	7.280660629272460938e+00	3.871695041656494141e+00	7.953841209411621094e+00	3.162102937698364258e+00	4.162557601928710938e+00	3.211579084396362305e+00
5.233507156372070312e+00	4.647490024566650391e+00	8.057489395141601562e+00	6.580031394958496094e+00	4.900528907775878906e+00	4.355153560638427734e+00	7.175977230072021484e+00	4.921012401580810547e+00	3.113171100616455078e+00	2.600102424621582031e+00
1.087053966522216797e+01	8.812462806701660156e+00	6.527426719665527344e+00	6.760707855224609375e+00	5.457954883575439453e+00	2.756138086318969727e+00	8.456302642822265625e+00	4.979775428771972656e+00	3.334719181060791016e+00	4.061303138732910156e+00
1.211490821838378906e+01	1.229682445526123047e+01	2.488512992858886719e+00	4.300121784210205078e+00	4.198525428771972656e+00	3.569430828094482422e+00	1.028098392486572266e+01	5.196655750274658203e+00	2.707346200942993164e+00	2.507473230361938477e+00
1.177630043029785156e+01	9.191280364990234375e+00	5.999738693237304688e+00	5.781642913818359375e+00	4.556988716125488281e+00	2.811875820159912109e+00	8.986083030700683594e+00	5.618821144104003906e+00	3.737590789794921875e+00	3.971562147140502930e+00
-4.405296444892883301e-01	7.994131565093994141e+00	8.633088111877441406e+00	4.372442722320556641e+00	6.519113063812255859e+00	3.317507028579711914e+00	6.541436672210693359e+00	1.925568819046020508e+00	3.008949518203735352e+00	7.590564489364624023e-01
-7.358729243278503418e-01	8.940828323364257812e+00	7.916125297546386719e+00	5.568526268005371094e+00	6.606979846954345703e+00	3.453796625137329102e+00	6.239333152770996094e+00	1.161743640899658203e+00	2.405396938323974609e+00	1.685927510261535645e-01
-1.665488839149475098e+00	9.186124801635742188e+00	8.189458847045898438e+00	4.886154651641845703e+00	6.808893680572509766e+00	3.439944505691528320e+00	6.633913516998291016e+00	1.893615841865539551e+00	3.300676107406616211e+00	9.541617035865783691e-01
1.222332859039306641e+01	9.593702316284179688e+00	4.696751594543457031e+00	5.727225303649902344e+00	4.173434257507324219e+00	2.796167135238647461e+00	8.585635185241699219e+00	4.991972923278808594e+00	3.569295883178710938e+00	3.683568716049194336e+00
8.383208274841308594e+00	6.872305393218994141e+00	7.303822517395019531e+00	6.781508445739746094e+00	5.259012222290039062e+00	3.497254371643066406e+00	8.382131576538085938e+00	4.977720260620117188e+00	3.171864032745361328e+00	3.541030645370483398e+00
-9.696505069732666016e-01	9.049296379089355469e+00	8.014445304870605469e+00	5.667881011962890625e+00	6.647689342498779297e+00	3.485050439834594727e+00	6.203107833862304688e+00	1.377958893775939941e+00	2.625583171844482422e+00	-3.241908550262451172e-02
1.166804599761962891e+01	1.174834632873535156e+01	6.430809974670410156e+00	6.362710475921630859e+00	6.429161071777343750e+00	2.659537792205810547e+00	9.979148864746093750e+00	5.504526138305664062e+00	3.131440401077270508e+00	4.133456707000732422e+00
1.077799892425537109e+01	8.162994384765625000e+00	6.058560848236083984e+00	6.194473743438720703e+00	4.639916896820068359e+00	2.916713953018188477e+00	8.274605751037597656e+00	5.265304565429687500e+00	3.522251367568969727e+00	3.746099233627319336e+00
1.130048561096191406e+01	8.880020141601562500e+00	5.235380172729492188e+00	6.125800609588623047e+00	4.580027103424072266e+00	2.944997310638427734e+00	8.398666381835937500e+00	4.936206340789794922e+00	3.363652944564819336e+00	3.597312927246093750e+00
5.953774452209472656e-01	7.170420169830322266e+00	8.448163032531738281e+00	5.602290153503417969e+00	6.295143604278564453e+00	3.857245445251464844e+00	6.762739658355712891e+00	2.772123575210571289e+00	2.832561492919921875e+00	5.273140072822570801e-01
-1.046961307525634766e+00	9.958703994750976562e+00	7.280196189880371094e+00	3.513874292373657227e+00	7.134012699127197266e+00	3.811091899871826172e+00	7.605456352233886719e+00	2.815362453460693359e+00	4.260289192199707031e+00	2.686348199844360352e+00
1.080150890350341797e+01	8.970428466796875000e+00	4.976989269256591797e+00	6.580033302307128906e+00	5.127283096313476562e+00	2.947838544845581055e+00	7.978333950042724609e+00	4.591889381408691406e+00	2.956409454345703125e+00	3.282072782516479492e+00
1.103872013092041016e+01	7.081696987152099609e+00	5.956613063812255859e+00	5.004274368286132812e+00	2.939511537551879883e+00	3.226079225540161133e+00	8.951903343200683594e+00	5.494547367095947266e+00	4.362205028533935547e+00	3.814434051513671875e+00
