6.143065929412841797e+00	-6.364362686872482300e-02
-9.906416893005371094e+00	1.977775394916534424e-01
7.559791088104248047e+00	5.837616324424743652e-01
-1.128376483917236328e+01	4.218998432159423828e+00
1.721564650535583496e+00	-4.753407478332519531e+00
-1.093655776977539062e+01	7.738829255104064941e-01
6.776619911193847656e+00	3.741097688674926758e+00
-1.212601280212402344e+01	1.746184825897216797e+00
-1.063255405426025391e+01	6.037081718444824219e+00
-9.427508354187011719e+00	8.978810310363769531e-01
9.560196876525878906e+00	-1.053491592407226562e+00
-1.189420509338378906e+01	3.624245405197143555e+00
4.693862915039062500e+00	1.334333419799804688e+00
-1.071900653839111328e+01	5.060997962951660156e+00
-1.121540355682373047e+01	6.751543879508972168e-01
-8.569837570190429688e+00	-1.749086678028106689e-01
3.280925035476684570e+00	5.031542778015136719e+00
8.284689903259277344e+00	5.208361625671386719e+00
-2.212287187576293945e+00	-2.038088083267211914e+00
-3.609448671340942383e+00	-4.164959907531738281e+00
-8.909535408020019531e+00	3.773789703845977783e-01
3.569396734237670898e+00	3.259684890508651733e-02
4.425161361694335938e+00	3.163008213043212891e+00
6.319591045379638672e+00	-1.516350150108337402e+00
6.654440879821777344e+00	1.673873901367187500e+00
7.159107208251953125e+00	1.688564538955688477e+00
3.120991706848144531e+00	4.762561798095703125e+00
3.002023220062255859e+00	4.702165603637695312e+00
-1.066744422912597656e+01	-3.267907798290252686e-01
1.861863732337951660e+00	5.918917655944824219e+00
-1.150951671600341797e+01	5.446429729461669922e+00
-1.121883583068847656e+01	-1.084362626075744629e+00
8.002446174621582031e+00	2.327473878860473633e+00
5.791689872741699219e+00	-1.030562877655029297e+00
4.462512493133544922e+00	-4.057958126068115234e+00
-9.445645332336425781e+00	2.299237251281738281e+00
-9.852466583251953125e+00	4.860494136810302734e+00
5.511260032653808594e+00	9.322802424430847168e-01
4.675880432128906250e+00	8.408996462821960449e-01
6.628096580505371094e+00	1.506900310516357422e+00
2.179427623748779297e+00	6.232158184051513672e+00
-1.190968418121337891e+01	4.721310615539550781e+00
8.133594512939453125e+00	3.927814006805419922e+00
2.523493528366088867e+00	5.750365257263183594e+00
2.377943754196166992e+00	5.020498752593994141e+00
8.305770874023437500e+00	4.169075489044189453e+00
-4.846344947814941406e+00	-3.163194179534912109e+00
-5.807117223739624023e-01	-4.023951530456542969e+00
1.496808052062988281e+00	-3.991345882415771484e+00
7.570063114166259766e+00	3.377014875411987305e+00
3.838439464569091797e+00	4.298841357231140137e-01
6.629302978515625000e+00	2.966253757476806641e+00
7.560184478759765625e+00	4.172880172729492188e+00
-1.134922313690185547e+01	5.678881168365478516e+00
-1.193687677383422852e+00	-3.761688232421875000e+00
5.365062713623046875e+00	-3.084983587265014648e+00
7.546737194061279297e+00	4.081128597259521484e+00
-4.320396900177001953e+00	-3.695450305938720703e+00
9.243223816156387329e-02	-3.801011562347412109e+00
1.975072979927062988e+00	-4.029920101165771484e+00
-8.506268501281738281e+00	3.989628791809082031e+00
2.476689100265502930e+00	-4.131410598754882812e+00
-4.754583835601806641e+00	-3.077797174453735352e+00
3.437149763107299805e+00	2.603378772735595703e+00
-4.272139549255371094e+00	-3.435312986373901367e+00
1.927468657493591309e+00	5.767499446868896484e+00
6.185782432556152344e+00	-1.911787509918212891e+00
-7.970221638679504395e-01	-4.941494941711425781e+00
6.159677505493164062e+00	-2.621359586715698242e+00
-3.789696991443634033e-01	-5.259661674499511719e+00
-3.724073171615600586e+00	-3.847638130187988281e+00
4.548531532287597656e+00	3.138040542602539062e+00
-3.554325342178344727e+00	-4.315497875213623047e+00
2.663227081298828125e+00	5.226504325866699219e+00
5.894766330718994141e+00	1.348967552185058594e+00
7.779182910919189453e+00	3.493380308151245117e+00
6.311726570129394531e+00	2.517349481582641602e+00
-1.213449287414550781e+01	2.641814470291137695e+00
4.213947296142578125e+00	8.786740303039550781e-01
7.919233798980712891e+00	5.321330547332763672e+00
-9.277944564819335938e+00	5.401884555816650391e+00
6.304164886474609375e+00	4.044516086578369141e+00
-1.060740947723388672e+01	7.127509266138076782e-02
6.037047386169433594e+00	-1.748989462852478027e+00
4.579712867736816406e+00	1.001496791839599609e+00
-7.778547286987304688e+00	-1.146553397178649902e+00
8.025877952575683594e+00	4.690021991729736328e+00
2.343017816543579102e+00	6.519671440124511719e+00
-5.484843730926513672e+00	-2.857442855834960938e+00
-1.101353073120117188e+01	-6.728261113166809082e-01
3.806472539901733398e+00	4.323861122131347656e+00
-5.035715103149414062e+00	-3.527352333068847656e+00
-1.157008361816406250e+01	4.633237361907958984e+00
-1.059498310089111328e+01	6.157344341278076172e+00
3.136970520019531250e+00	-3.743568420410156250e+00
8.165061950683593750e+00	5.123174190521240234e+00
-7.950779914855957031e+00	-1.766688227653503418e+00
-4.477918446063995361e-01	-4.057663917541503906e+00
-1.209060382843017578e+01	3.998614788055419922e+00
-1.805994272232055664e+00	-4.994431018829345703e+00
4.125869750976562500e+00	6.579006314277648926e-01
2.383009672164916992e+00	5.375469684600830078e+00
7.110725879669189453e+00	1.113385558128356934e+00
-9.363262176513671875e+00	3.220773339271545410e-01
